Code,Branch / Collection Label,Location Name,Refinery ID,Refinery slug,lat,lng,Research
cay0l,Terence Cardinal Cooke-Cathedral YA World Languages,Terence Cardinal Cooke-Cathedral Library,CA,cathedral,-73.9725,40.7568,FALSE
cay0n,Terence Cardinal Cooke-Cathedral YA Non-Fiction,Terence Cardinal Cooke-Cathedral Library,CA,cathedral,-73.9725,40.7568,FALSE
cay0v,Terence Cardinal Cooke-Cathedral YA Non-Print Media,Terence Cardinal Cooke-Cathedral Library,CA,cathedral,-73.9725,40.7568,FALSE
cayr,Terence Cardinal Cooke-Cathedral Young Adult Reference,Terence Cardinal Cooke-Cathedral Library,CA,cathedral,-73.9725,40.7568,FALSE
cazzz,Terence Cardinal Cooke-Cathedral (error code),Terence Cardinal Cooke-Cathedral Library,CA,cathedral,-73.9725,40.7568,FALSE
ccdwl,CCD World Lang Orders,CCD World Lang Orders,,,-73.935004,40.745334,FALSE
ch,Chatham Square,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
cha,Chatham Square Adult,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
cha01,Chatham Square Reference,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
cha03,Chatham Square Closed Shelf Reference,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
cha0f,Chatham Square Fiction,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
cha0l,Chatham Square World Languages,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
cha0n,Chatham Square Non-Fiction,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
cha0v,Chatham Square Non-Print Media,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
char,Chatham Square Adult Reference,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chj,Chatham Square Children,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chj01,Chatham Square Children's Reference,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chj0a,Chatham Square Children's Easy Book,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chj0f,Chatham Square Children's Fiction,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chj0h,Chatham Square Children's Holiday Book,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chj0i,Chatham Square Children's Picture Book,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chj0l,Chatham Square Children's World Languages,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chj0n,Chatham Square Children's Non-Fiction,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chj0t,Chatham Square Children's Fairy Tale,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chj0v,Chatham Square Children's Non-Print Media,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chj0y,Chatham Square Children's Young Reader,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chjr,Chatham Square Children's Reference,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chy,Chatham Square Young Adult,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chy01,Chatham Square YA Reference,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chy0f,Chatham Square YA Fiction,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chy0l,Chatham Square YA World Languages,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chy0n,Chatham Square YA Non-Fiction,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chy0v,Chatham Square YA Non-Print Media,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chyr,Chatham Square Young Adult Reference,Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
chzzz,Chatham Square (error code),Chatham Square Library,CHR,chatham-square,-73.9965,40.7134,FALSE
ci,City Island,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cia,City Island Adult,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cia01,City Island Reference,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cia03,City Island Closed Shelf Reference,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cia0f,City Island Fiction,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cia0l,City Island World Languages,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cia0n,City Island Non-Fiction,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cia0v,City Island Non-Print Media,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
ciar,City Island Adult Reference,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cij,City Island Children,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cij01,City Island Children's Reference,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cij0a,City Island Children's Easy Book,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cij0f,City Island Children's Fiction,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cij0h,City Island Children's Holiday Book,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cij0i,City Island Children's Picture Book,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cij0l,City Island Children's World Languages,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cij0n,City Island Children's Non-Fiction,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cij0t,City Island Children's Fairy Tale,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cij0v,City Island Children's Non-Print Media,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cij0y,City Island Children's Young Reader,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cijr,City Island Children's Reference,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
ciy,City Island Young Adult,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
ciy01,City Island YA Reference,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
ciy0f,City Island YA Fiction,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
ciy0l,City Island YA World Languages,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
ciy0n,City Island YA Non-Fiction,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
ciy0v,City Island YA Non-Print Media,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
ciyr,City Island Young Adult Reference,City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cizzz,City Island (error code),City Island Library,CI,city-island,-73.7865,40.8477,FALSE
cl,Morningside Heights,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
cla,Morningside Heights Adult,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
cla01,Morningside Heights Reference,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
cla03,Morningside Heights Closed Shelf Reference,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
cla0f,Morningside Heights Fiction,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
cla0l,Morningside Heights World Languages,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
cla0n,Morningside Heights Non-Fiction,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
cla0v,Morningside Heights Non-Print Media,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
clar,Morningside Heights Adult Reference,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
clj,Morningside Heights Children,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
clj01,Morningside Heights Children's Reference,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
clj0a,Morningside Heights Children's Easy Book,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
clj0f,Morningside Heights Children's Fiction,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
clj0h,Morningside Heights Children's Holiday Book,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
clj0i,Morningside Heights Children's Picture Book,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
clj0l,Morningside Heights Children's World Languages,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
clj0n,Morningside Heights Children's Non-Fiction,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
clj0t,Morningside Heights Children's Fairy Tale,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
clj0v,Morningside Heights Children's Non-Print Media,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
clj0y,Morningside Heights Children's Young Reader,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
cljr,Morningside Heights Children's Reference,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
cly,Morningside Heights Young Adult,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
cly01,Morningside Heights YA Reference,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
cly0f,Morningside Heights YA Fiction,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
cly0l,Morningside Heights YA World Languages,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
cly0n,Morningside Heights YA Non-Fiction,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
cly0v,Morningside Heights YA Non-Print Media,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
clyr,Morningside Heights Young Adult Reference,Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
clzzz,Morningside Heights (error code),Morningside Heights,CL,morningside-heights,-73.965,40.8062,FALSE
cp,Clason's Point,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpa,Clason's Point Adult,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpa01,Clason's Point Reference,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpa03,Clason's Point Closed Shelf Reference,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpa0f,Clason's Point Fiction,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpa0l,Clason's Point World Languages,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpa0n,Clason's Point Non-Fiction,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpa0v,Clason's Point Non-Print Media,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpar,Clason's Point Adult Reference,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpj,Clason's Point Children,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpj01,Clason's Point Children's Reference,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpj0a,Clason's Point Children's Easy Book,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpj0f,Clason's Point Children's Fiction,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpj0h,Clason's Point Children's Holiday Book,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpj0i,Clason's Point Children's Picture Book,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpj0l,Clason's Point Children's World Languages,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpj0n,Clason's Point Children's Non-Fiction,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpj0t,Clason's Point Children's Fairy Tale,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpj0v,Clason's Point Children's Non-Print Media,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpj0y,Clason's Point Children's Young Reader,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpjr,Clason's Point Children's Reference,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpy,Clason's Point Young Adult,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpy01,Clason's Point YA Reference,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpy0f,Clason's Point YA Fiction,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpy0l,Clason's Point YA World Languages,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpy0n,Clason's Point YA Non-Fiction,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpy0v,Clason's Point YA Non-Print Media,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpyr,Clason's Point Young Adult Reference,Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cpzzz,Clason's Point (error code),Clason's Point Library,CP,clasons-point,-73.8748,40.8299,FALSE
cs,Columbus,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csa,Columbus Adult,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csa01,Columbus Reference,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csa03,Columbus Closed Shelf Reference,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csa0f,Columbus Fiction,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csa0l,Columbus World Languages,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csa0n,Columbus Non-Fiction,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csa0v,Columbus Non-Print Media,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csar,Columbus Adult Reference,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csj,Columbus Children,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csj01,Columbus Children's Reference,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csj0a,Columbus Children's Easy Book,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csj0f,Columbus Children's Fiction,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csj0h,Columbus Children's Holiday Book,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csj0i,Columbus Children's Picture Book,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csj0l,Columbus Children's World Languages,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csj0n,Columbus Children's Non-Fiction,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csj0t,Columbus Children's Fairy Tale,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csj0v,Columbus Children's Non-Print Media,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csj0y,Columbus Children's Young Reader,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csjr,Columbus Children's Reference,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csy,Columbus Young Adult,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csy01,Columbus YA Reference,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csy0f,Columbus YA Fiction,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csy0l,Columbus YA World Languages,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csy0n,Columbus YA Non-Fiction,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csy0v,Columbus YA Non-Print Media,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
csyr,Columbus Young Adult Reference,Columbus Library,CS,columbus,-73.9914,40.765,FALSE
cszzz,Columbus (error code),Columbus Library,CS,columbus,-73.9914,40.765,FALSE
ct,Castle Hill,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
cta,Castle Hill Adult,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
cta01,Castle Hill Reference,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
cta03,Castle Hill Closed Shelf Reference,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
cta0f,Castle Hill Fiction,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
cta0l,Castle Hill World Languages,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
cta0n,Castle Hill Non-Fiction,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
cta0v,Castle Hill Non-Print Media,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
ctar,Castle Hill Adult Reference,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
ctj,Castle Hill Children,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
ctj01,Castle Hill Children's Reference,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
ctj0a,Castle Hill Children's Easy Book,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
ctj0f,Castle Hill Children's Fiction,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
ctj0h,Castle Hill Children's Holiday Book,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
ctj0i,Castle Hill Children's Picture Book,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
ctj0l,Castle Hill Children's World Languages,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
ctj0n,Castle Hill Children's Non-Fiction,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
ctj0t,Castle Hill Children's Fairy Tale,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
ctj0v,Castle Hill Children's Non-Print Media,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
ctj0y,Castle Hill Children's Young Reader,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
ctjr,Castle Hill Children's Reference,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
cty,Castle Hill Young Adult,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
cty01,Castle Hill YA Reference,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
cty0f,Castle Hill YA Fiction,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
cty0l,Castle Hill YA World Languages,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
cty0n,Castle Hill YA Non-Fiction,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
cty0v,Castle Hill YA Non-Print Media,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
ctyr,Castle Hill Young Adult Reference,Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
ctzzz,Castle Hill (error code),Castle Hill Library,CT,castle-hill,-73.8499,40.8264,FALSE
dh,Dongan Hills,Dongan Hills Library,DH,dongan-hills,-74.101,40.5906,FALSE
dha,Dongan Hills Adult,Dongan Hills Library,DH,dongan-hills,-74.101,40.5906,FALSE
dha01,Dongan Hills Reference,Dongan Hills Library,DH,dongan-hills,-74.101,40.5906,FALSE
dha03,Dongan Hills Closed Shelf Reference,Dongan Hills Library,DH,dongan-hills,-74.101,40.5906,FALSE
dha0f,Dongan Hills Fiction,Dongan Hills Library,DH,dongan-hills,-74.101,40.5906,FALSE
dha0l,Dongan Hills World Languages,Dongan Hills Library,DH,dongan-hills,-74.101,40.5906,FALSE
dha0n,Dongan Hills Non-Fiction,Dongan Hills Library,DH,dongan-hills,-74.101,40.5906,FALSE
dha0v,Dongan Hills Non-Print Media,Dongan Hills Library,DH,dongan-hills,-74.101,40.5906,FALSE
dhar,Dongan Hills Adult Reference,Dongan Hills Library,DH,dongan-hills,-74.101,40.5906,FALSE
dhj,Dongan Hills Children,Dongan Hills Library,DH,dongan-hills,-74.101,40.5906,FALSE
dhj01,Dongan Hills Children's Reference,Dongan Hills Library,DH,dongan-hills,-74.101,40.5906,FALSE
dhj0a,Dongan Hills Children's Easy Book,Dongan Hills Library,DH,dongan-hills,-74.101,40.5906,FALSE
